# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 3
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1566,0.1161716105624595,1.6112625538756389,0.3251679046774696,0.0963526341510972,2.882388887563581,1.3258223151746462,2500.0,1508.9182097842315,123.25045075600929,-500.0,0.5835888761588405,0.8705611691066076,0.241749645591264,3.0,1.7405700721363924,0.0179836446053299,0.0211143952156959,0.0,0,0.0,0.0,0.2417363594768646,0,0.0,0.0,0,0,0,0,0.01421978585158027,0.1917052751841391,-0.1917052751841391,0.731
1567,0.0,0.0,-0.9537085967064848,0.8544707105234817,0.0,-0.3550652602778026,2500.0,2500.0,-254.66492650487385,-500.0,0.4819590849525601,1.0,0.0,1.6699910888712783,1.0616322433570162,0.0168542334872202,0.0323631448150033,0.0,0,0.0,0.0,0.3707035363733835,0,0.0,0.0,0,0,0,0,0.021806090374904913,0.1917052751841391,-0.1917052751841391,0.731
1568,0.484714658358817,2.135548966417238,-0.7146970599750943,0.3425619892990694,2.445482261971517,0.70802920752166,1592.1692523780512,2274.5828316236366,1095.2601221703635,-153.33543746021758,0.3553732088105617,0.5972022633812005,0.168003181755647,1.3564215869413865,1.4352811312882745,0.0192244075677953,0.0463201833033011,0.4986025187200424,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.44109426580706135,0.1917052751841391,-0.1917052751841391,0.731
1569,0.5,3.141592653589793,1.1543984091596378,0.5,3.141592653589793,0.015059865291382,1000.0,1575.2443802002113,1000.0,1469.7758534365537,0.5,0.7894943271485978,0.3837218002947818,1.5,1.532891804352773,0.0132096722020904,0.0072034104537946,0.0,0,0.0,0.0,0.0269326077652751,0,0.0,0.1088674015552019,0,0,0,6,0.36092941231296927,0.1917052751841391,-0.1917052751841391,0.731
1570,0.8244510658783577,5.865895555002195,-0.1720526135210077,0.5,5.496061197039976,0.6739075955454172,1967.660599593236,1530.0180868677312,928.2309594149032,398.34899475375096,0.8709878497836777,0.3057330588453747,0.5,2.2542147365540792,1.0,0.014532376217289,0.0049849734392924,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.1917052751841391,-0.1917052751841391,0.731
1571,0.5,1.8961441294227492,1.5358267692146614,0.5,4.093703871797061,0.1160682792154217,1041.4644764363784,2305.2066133202634,670.0251410274934,-67.36986318083518,0.7840444110245335,0.5687237574110833,0.0,2.238465058228053,1.0,0.0147637177126523,0.0045152861112488,0.0,0,0.0,0.0,0.0,0,0.0,0.0738969957189675,1,0,0,6,0.41611158798346864,0.1917052751841391,-0.1917052751841391,0.731
1572,0.0,6.283185307179586,1.5707963267948966,0.0060345281121796,6.283185307179586,1.5707963267948966,-500.0,2500.0,2500.0,2500.0,1.0,1.0,1.0,3.0,2.0,0.0336005370241636,0.0370406289214432,0.0,0,0.0,0.0,0.4371503751443373,0,0.6054913294797688,0.0475296346215186,0,0,0,6,0.4170689023085662,0.1917052751841391,-0.1917052751841391,0.731
1573,0.2524183971796343,2.7747781827677414,0.5539742750153844,0.0452516988996593,3.66982386689726,0.7884800773498097,1767.1933565613742,2074.6606672187468,491.4454266924947,102.26926106117936,0.6560634035783994,0.8859314843152701,0.1740978295467155,2.328880841385244,1.6501637790436576,0.0141396677094647,0.0053417102366072,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.1917052751841391,-0.1917052751841391,0.731
1574,0.2412131349129259,1.926395855669111,-0.8067223185567212,0.5133373396346989,2.145263112555523,0.8376126509624819,2289.403342142459,2500.0,569.351137073234,-500.0,0.4474297378611572,0.7602293996402056,0.0,1.9904411725422928,1.6237556011291847,0.0218427872979658,0.008835468315565,0.0,0,0.0,0.0,0.0969377849943934,0,0.0,0.0,0,0,0,0,0.0057022226467290235,0.1917052751841391,-0.1917052751841391,0.731
1575,0.7450973952269864,3.630150593939814,0.7194382425118279,0.0277317461885975,3.960475055149744,1.3586288918198788,701.6393585499092,1818.636805675418,1180.639318771793,844.1025650727169,0.6033834609137088,0.6800858151245697,0.1460453290464498,1.9434942581225925,1.8291596771969385,0.0126637331208953,0.0207776847605994,0.1517450695973318,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4206908864469019,0.1917052751841391,-0.1917052751841391,0.731
1576,1.0,0.0,-0.4517162300911085,0.0,3.1007218211084475,1.5707963267948966,-500.0,-500.0,238.9544827793661,2500.0,1.0,0.0,0.1081381363263268,1.271978006996453,0.0,0.0168114554031776,0.0508823530728156,0.0,0,0.0,2.427687680513676e-17,0.5682007201367179,0,0.2585119798234552,0.0632348590070633,0,0,1,6,0.4641145622921904,0.1917052751841391,-0.1917052751841391,0.731
1577,0.2570619178969857,4.469609145792701,1.3820482552589108,0.8824943456718075,5.117107837472133,-1.3977580143332862,-500.0,-500.0,2006.389589264321,2500.0,0.782049329558412,0.4272150663313233,1.0,1.7858055203607055,2.0,0.0265264688646997,0.0381319341059596,0.0,0,0.0,0.0,0.3540181409010506,0,0.0,0.2321070493079749,0,0,0,6,0.387419128835825,0.1917052751841391,-0.1917052751841391,0.731
1578,0.9962320784559024,0.1513426190614446,-0.989181115046483,0.7615312129639089,0.5775622669482965,1.223520704255037,796.6183291638135,1906.016679127026,-99.76161415070976,542.9221011412016,0.0,0.2890310086919718,0.0,2.892611247919877,1.7860513486949068,,,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1,1,1,6,1.0,0.1917052751841391,-0.1917052751841391,0.731
1579,1.0,0.0,-1.5707963267948966,0.0,0.0,1.5707963267948966,2500.0,2500.0,-500.0,-500.0,0.0,0.0,0.0,0.0332504588983686,1.458684159376733,0.0114553466813249,0.0012751374875495,0.0,0,0.0,0.0,0.0,0,0.0,0.1114553038943388,0,0,0,6,0.35949737081731403,0.1917052751841391,-0.1917052751841391,0.731
1580,0.7967650168216381,3.141592653589793,0.3128659478907196,0.2386627101622153,4.092312459413362,1.1609640929995506,1582.6217959549974,1027.8456546427394,1242.3687729289766,815.9650799586889,0.6919939144946561,0.8571203702407318,0.2921298899235925,2.2194330387517693,1.9181173261002316,0.0148806356050112,0.054111808468425,0.5809427722584325,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.445937810132849,0.1917052751841391,-0.1917052751841391,0.731
1581,0.5,0.8547197896537195,1.0669032084236814,0.0,1.4929152446622154,0.9139596307823884,2402.1288285156847,1603.414568857262,1070.059240800881,-500.0,0.6848815721048551,0.7490559023901339,0.3409986058085592,1.9853799875547755,1.560209954380893,0.0213430582871417,0.0012611025642335,0.0,0,0.0,0.0,0.0,0,0.1817325800376648,0.0,0,0,0,6,0.36363132823750965,0.1917052751841391,-0.1917052751841391,0.731
1582,0.5164407025399302,5.67550255353216,-1.2022795735179788,0.5952275032631866,6.283185307179586,-1.5070635247075257,1752.9771485103363,404.4095760390149,778.9886640862487,1457.9806300530345,0.0,0.0494289276195856,0.3565557143253186,3.0,0.3057577494085088,,,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1,1,1,6,1.0,0.1917052751841391,-0.1917052751841391,0.731
1583,0.0032344858895334,0.650272789240121,-1.5707963267948966,0.6469050620656039,2.9081439044602377,1.5707963267948966,-500.0,348.05879289309735,1884.9547913971276,573.001566569186,0.0,0.0,0.0412500167108665,2.192059529227896,0.0,,,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1,1,1,6,1.0,0.1917052751841391,-0.1917052751841391,0.731
1584,0.4019794808811196,2.2793731605133507,-0.7711287807002666,0.536471694694268,2.04241462160037,0.4475482893207804,2098.5943134387267,2500.0,737.0565204092406,-469.6077905466609,0.4358497723278394,0.6557086402922353,0.0130314194332501,1.5410906803454285,1.412253654201884,0.0214325200858271,0.0048421289986162,0.0,0,0.0,0.0,0.0488598321253238,0,0.0,0.0,0,0,0,0,0.0028741077720778707,0.1917052751841391,-0.1917052751841391,0.731
1585,0.0,3.545149687924921,1.554168472979551,0.1250344795103667,5.089791124198219,0.330974198593256,1954.9399863805404,1607.1165110319175,775.3627165621148,898.3060338316242,0.8739631091759128,1.0,0.4738548032220488,2.547189635238937,1.4340744087277182,0.0142571048749737,0.0045579586341501,0.0,0,0.0,0.0,0.0,0,0.0,0.0968390443554992,0,0,0,6,0.35863759084444113,0.1917052751841391,-0.1917052751841391,0.731
1586,0.0,0.0,-1.5707963267948966,0.2339472915386851,0.0,1.5707963267948966,2500.0,2500.0,-500.0,-500.0,0.0,0.5627912016611276,0.0,0.3801977332369057,0.612027309692031,0.0114556246114837,0.0014299953012157,0.0,0,0.0,0.0,0.0,0,0.0,0.1114553038943389,0,0,0,6,0.3594973708173141,0.1917052751841391,-0.1917052751841391,0.731
1587,0.6833483395141859,4.339876899978931,0.3552785398928026,0.4590360566359093,3.0723673898682438,0.8736009372835186,2404.4879258640985,1471.8966380584454,1527.4973314515328,-409.9858168204614,0.4445774435239075,0.7390044453385682,0.1843940022539065,2.030896394594184,1.3165125822058164,0.0245998495373151,0.0100367397617847,0.0160658267690711,0,0.0,0.0,0.0,0,0.1787037037037037,0.0,1,0,0,6,0.4232217370866338,0.1917052751841391,-0.1917052751841391,0.731
1588,1.0,0.0,-1.5707963267948966,1.0,0.0,-1.5707963267948966,2500.0,-500.0,-500.0,2500.0,0.0,1.0,0.7286153034409295,0.0,0.0,0.0114419749165977,0.004438266054438,0.0,0,0.0,2.3684757858670005e-18,0.0,0,0.0,0.1095720886273162,0,0,0,6,0.35938659344866564,0.1917052751841391,-0.1917052751841391,0.731
1589,0.6516092337053011,2.508045458157841,-0.339414913318416,0.4609640455161837,2.863987950298852,0.0335394825609275,1080.669513511958,2420.1727214332423,760.7457236052596,837.5263972021417,0.1961444604159985,0.5506946771558009,0.4547148718459908,2.123050837263857,1.2007986071744934,0.0174725229677261,0.0121672778590969,0.0267845044603492,0,0.0,0.0,0.0,0,0.3047158403869408,0.0703356993334207,1,0,0,6,0.4354021202459242,0.1917052751841391,-0.1917052751841391,0.731
1590,0.5989241525669176,3.141592653589793,-1.0173053117634954,0.0,3.141592653589793,1.5707963267948966,1293.105442175771,2042.4046690120128,998.3233387499232,1487.5141052582371,0.4899032532490031,0.4598567853200876,0.0,1.0086794227980518,1.7023209740574647,0.0162773559133271,0.0043645772164288,0.0,0,0.0,0.0,0.0302341364000051,0,0.0,0.0863331113353565,0,0,0,6,0.35979807339619774,0.1917052751841391,-0.1917052751841391,0.731
1591,0.5,3.141592653589793,0.0,0.0760747577679696,4.194491044786968,1.5707963267948966,1862.2342031923656,2500.0,1000.0,929.806501849568,0.3655487041876645,0.8009002470523614,0.3133187501666887,1.5,1.1523907329238845,0.0213549844774619,0.0101614206625887,0.0,0,0.0,0.0,0.0,0,0.2379862700228833,0.0616727401983816,1,0,0,6,0.4293917064836038,0.1917052751841391,-0.1917052751841391,0.731
1592,0.9065978590479316,3.248198953190771,1.3644164557934635,0.0527721848387711,4.785047293255287,1.4225458622845089,-167.5838935258845,1052.34559612253,1403.9650435073572,1257.4070004656758,0.7274740001000286,0.3724704948862591,0.4879198145398603,2.546549813424974,1.660296689160374,0.0143528328423649,0.0507348908763058,0.0977773118709564,0,0.0,0.0,0.3942396814410828,0,0.0,0.0615951380482394,1,0,0,6,0.444330125374134,0.1917052751841391,-0.1917052751841391,0.731
1593,0.3026834961665299,4.0262006325017605,0.6496113780411799,0.4177042724430991,4.020177505247959,0.0872663572254233,1869.420235748084,531.7614762998028,272.9547433649316,1318.825072419169,0.7939566025824794,0.7934711978109402,0.5362857663323377,2.32421109947685,1.8749027444556845,0.0109019937163515,0.0191713469192996,0.0,0,0.0,0.0,0.190433285320436,0,0.0,0.1101653749908647,0,0,0,6,0.3706234506065471,0.1917052751841391,-0.1917052751841391,0.731
1594,0.3253260961774111,0.4332875795447652,-1.5707963267948966,0.0569860442681996,1.0086532674421187,0.941668449207854,1533.9082164560275,2500.0,1192.4880984876918,88.72735568974096,0.1090589401124568,0.2211794465877622,0.2293783338636208,1.3680383930903437,1.2766861996769503,0.0224465089980018,0.0015583010079266,0.0,0,0.0,0.0,0.0,0,0.3262135922330097,0.0,0,0,0,6,0.3721302113078241,0.1917052751841391,-0.1917052751841391,0.731
1595,0.5,4.489110318304117,0.7360336072359179,0.5,3.141592653589793,0.0,1000.0,1998.512455544904,1327.02031740886,743.2603075631973,0.5,0.5,0.5,1.5,1.0,0.0147935541365553,0.0181759848193654,0.1193382046764046,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.41878460027508263,0.1917052751841391,-0.1917052751841391,0.731
1596,0.6043127897875942,1.8113016827843176,-0.0524454963186624,0.0773069824995012,2.625470501254912,1.5707963267948966,1601.8103262060731,1847.466301969172,539.1545104372499,66.4528925732529,0.4179471227195733,0.5781589048175834,0.0,2.093776678324049,1.5436760169693458,0.0156311705356966,0.0011019377786267,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.1917052751841391,-0.1917052751841391,0.731
1597,0.1774057054618248,0.0,-0.3634745599337671,0.0,1.0277794866308592,1.5707963267948966,1530.0934893992314,2500.0,-500.0,-500.0,0.406260533953572,1.0,0.0810279401263848,3.0,1.107603237011785,0.0122899074587428,0.0690849966481866,0.309381773359726,0,0.0,0.0,0.4371663040692162,0,0.0,0.1102952576930078,0,0,0,6,0.4033437255954088,0.1917052751841391,-0.1917052751841391,0.731
1598,0.6163039931889301,4.244360996371187,0.3239124665937654,0.0,3.141592653589793,1.473347813125519,194.5536915999808,1000.0,2126.3734207451625,1000.0,0.7587134738769773,0.5,0.5,1.2333893313670758,2.0,0.0217113791201998,0.0199167521962787,0.0,0,0.0,0.0,0.1993318193231887,0,0.0,0.1606472956562339,0,0,0,6,0.3741164185282013,0.1917052751841391,-0.1917052751841391,0.731
1599,0.7253459932825684,2.84237894553226,0.4830184209636932,0.0314871528107145,4.118687292097911,1.5707963267948966,1434.0509013790463,2142.481574543529,1191.147284954413,509.3201909828944,0.561797370259121,0.7858803625907957,0.0352576395882134,2.8117692622804262,2.0,0.0158258432001184,0.0122383078729809,0.0409984321172951,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4141763783598409,0.1917052751841391,-0.1917052751841391,0.731
1600,0.7870757138970772,2.996454322884426,0.1223948214229079,0.0469003612629529,3.4670346466696493,1.361469039474891,942.267674513098,1781.5232928418854,793.1906976215857,515.3667668823169,0.5979813034560607,0.7317181840903445,0.1167634834955847,2.1353325273194965,1.7180875278714602,0.0125436230756079,0.002171036909166,0.0,0,0.0,0.0,0.0,0,0.0,0.086912670008823,1,0,0,6,0.41687721588287197,0.1917052751841391,-0.1917052751841391,0.731
1601,0.5482867213293526,3.8846609207629736,0.0,0.1337182069094565,3.741219408759308,1.0494965983831428,1447.4233423391206,1897.033151609892,1050.8939117064565,590.1251229017429,0.5404269684384966,0.7004995426484447,0.2044868747077348,1.8720659253915573,1.3608233804830006,0.015288914336535,0.0011004231597871,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.1917052751841391,-0.1917052751841391,0.731
1602,0.5,1.1889642033751473,-0.0889402633014659,0.5,2.549168440847617,0.0,1000.0,1977.2322354610767,-23.57289900738533,-193.3363529945234,0.2572934103340972,0.4258060367949827,0.3250046035035159,1.1173093635499023,1.0,0.0129968941341358,0.0293770436836394,0.0,0,0.0,0.0,0.3141442548058382,0,0.0,0.0924486970249581,0,0,0,6,0.3768584089312233,0.1917052751841391,-0.1917052751841391,0.731
1603,0.0,0.0,-1.1403463649916024,0.2530962536002387,0.0542954783144022,1.5707963267948966,-500.0,2500.0,-500.0,1731.7553916286415,0.0,0.0,0.0,3.0,0.0,,,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1,1,1,6,1.0,0.1917052751841391,-0.1917052751841391,0.731
1604,0.6012057817568606,2.3679091957620946,0.235673661681554,0.1081528986927349,1.8460470945358307,0.6319659870997457,1857.992302772783,2465.3393012849765,608.8586887361737,-239.59307358895785,0.4928593533977797,0.6887808470558157,0.0301798920860142,2.1061555582035774,1.955969849848649,0.0174646765214952,0.0039930978477242,0.0,0,0.0,0.0,0.0361433033257491,0,0.0,0.0,0,0,0,0,0.0021260766662205355,0.1917052751841391,-0.1917052751841391,0.731
1605,0.0,0.0,-1.5707963267948966,1.0,0.0,1.5707963267948966,1833.410967067389,2500.0,-500.0,2265.740802478784,0.0526328343169965,0.0,1.0,3.0,0.0,0.0259387038803854,0.0384885433300821,0.0,0,0.0,0.0,0.3490395546197163,0,0.7254264825345248,0.0,0,0,0,6,0.41614506100907306,0.1917052751841391,-0.1917052751841391,0.731
1606,0.8046586816559094,3.8003002167027806,0.6747199618129729,0.7742936435147438,2.476972244813966,-0.8052482146975685,657.5245990931123,1821.217931678807,1308.959246431464,1278.615971891072,0.3883748462283194,0.2732636136286527,0.6880039967006175,0.9257030744152768,0.6002449863381116,0.0088982374430774,0.0137743473399111,0.0,0,0.0,0.0,0.130467170859787,0,0.0,0.1374042044893434,0,0,0,6,0.3686983161970077,0.1917052751841391,-0.1917052751841391,0.731
1607,0.7245336344848193,3.917294320997209,0.124424100977782,0.2040338651217259,2.728220646546589,1.026044731471052,1158.3296366683005,1991.640853276268,1415.992107793,415.2880371958266,0.3658149053933791,0.5200813772588604,0.307600984406327,1.3981524767830271,1.7127617298717055,0.0163908573450526,0.0092446976400174,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.1917052751841391,-0.1917052751841391,0.731
1608,1.0,6.283185307179586,1.5707963267948966,0.0,4.996747292871437,1.5707963267948966,-500.0,-500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,2.0,0.0081761645838897,0.0671576121574364,0.0,0,0.0,0.0,0.7757643384458113,0,0.6536458333333334,0.0,0,0,0,6,0.4370241277517144,0.1917052751841391,-0.1917052751841391,0.731
1609,0.5,3.141592653589793,-0.2988942829197853,0.2902343789371939,3.377128341165808,0.2768695932222602,1654.0359101241977,1022.63916557489,1409.9260555835465,117.33944964380316,0.6258877659339919,0.9131662026364694,0.0490297872129465,1.2415480009039712,1.1531658849290665,0.0180174908653508,0.0136379836302675,0.0618274141445664,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.41540161259673924,0.1917052751841391,-0.1917052751841391,0.731
1610,0.8864311798039812,2.5313030993435466,-0.69130560137376,0.0,2.6463764648790224,0.6954946339893926,324.88844686948664,1502.1946750723164,1148.2835946996458,637.8325879674003,0.4167403225483935,0.3004979312401631,0.2207855180951541,1.804185322745633,1.7411681270638977,0.0105651312888932,0.0635210862711068,0.7199541865409029,0,0.0,0.0,0.0,0,0.0,0.1113835023970178,1,0,0,6,0.4606669228787012,0.1917052751841391,-0.1917052751841391,0.731
1611,0.542042371917993,4.443263602098905,0.6646400468878275,0.3102525824057127,3.002826240574718,0.4633516064315358,1202.242256218819,1755.661033813824,1193.5131258659285,360.8518724195063,0.5783080868498384,0.4596668541296789,0.3046388604954888,2.068851255287737,1.3950192701710813,0.014849084046716,0.0015393836822128,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.1917052751841391,-0.1917052751841391,0.731
1612,0.9030830576309608,4.417514738883514,1.485286781683686,0.0,4.783420010636626,1.5707963267948966,-109.96582813589464,1780.61490792057,1350.1561192453248,1295.464788752029,0.7861788424690949,0.7799054436163853,0.0409468387792832,2.342975907386672,2.0,0.0147204878195895,0.0469444475774572,0.0,0,0.0,0.0,0.5234531788156592,0,0.0,0.0926510357502048,0,0,0,6,0.3891826008568155,0.1917052751841391,-0.1917052751841391,0.731
1613,0.5727208002948471,4.978788820416538,0.7276947686547348,0.0,5.021415677783296,1.297884880158208,1967.796926114176,2255.89956650814,1484.36718662842,256.9537887023763,0.8396886527969293,1.0,0.0,2.395369029562897,2.0,0.0203887166215653,0.0049031584123723,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4117647058823529,0.1917052751841391,-0.1917052751841391,0.731
1614,1.0,6.283185307179586,1.527388001422026,0.0,4.238214912979759,1.5707963267948966,-500.0,-388.2569787486032,2500.0,2500.0,0.0,0.0,0.0319042880829227,0.0,2.0,0.0081896152147224,0.0691726351074259,0.0,0,0.0,0.0,0.8004326173829092,0,0.6693121693121693,0.0,0,0,0,6,0.439396752158534,0.1917052751841391,-0.1917052751841391,0.731
1615,0.706231618162015,4.010184320538077,0.6020972118824649,0.1855953098362882,4.059012153143608,1.148236010511284,852.0794924371398,2104.9011423128204,1455.9343669428438,123.57664709953546,0.6092499055945322,0.5432128101377746,0.0529810333070278,2.257896604299358,1.877101778781503,0.0162270224230502,0.0233215152940246,0.189176051035763,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4228927088844566,0.1917052751841391,-0.1917052751841391,0.731
1616,0.3857196510627346,3.3145937749700964,0.2029963607610777,0.6372962775461151,3.8743374120670167,0.412972105801586,2466.8453742037364,2043.5096944019283,1198.7402022993656,-424.8593391840362,0.6057379001734216,1.0,0.1083219644297762,1.1746368963933516,1.4785964926009831,0.022322987695483,0.083876693111551,1.0,0,0.0,0.0,0.0,0,0.0565068493150684,0.0,1,0,0,6,0.47391216760676874,0.1917052751841391,-0.1917052751841391,0.731
1617,0.6551598000583683,5.09838856829932,1.4621415093868282,0.021171548310555,5.097266787457828,1.352642762560292,103.11204486749,1102.9734847205448,2198.7567476240965,1345.0008557724846,0.6250289452723343,0.7639681598757366,0.2461428989206837,0.9331863203435372,1.5262238832226365,0.0069880464935279,0.0436961683651422,0.0,0,0.0,0.0,0.4967029592508148,0,0.0,0.1645211107531636,0,0,0,6,0.391836710000234,0.1917052751841391,-0.1917052751841391,0.731
1618,0.5638757433637696,2.5437247375116536,0.1858213549270723,0.3596369165043099,1.353769986757097,0.6509175726604424,2452.33681625449,1075.6397115061625,535.6206448753957,-500.0,0.3462470680081287,0.5906542521715379,0.3729187705018427,0.7169435287390996,1.1423314448741324,0.0112983473058105,0.0022336748038234,0.0,0,0.0,0.0,0.0,0,0.0,0.099239576344121,0,0,0,6,0.35877879860847767,0.1917052751841391,-0.1917052751841391,0.731
1619,0.6596485759575976,3.4196456459727584,0.2033433967806963,0.0636233662609205,3.113108957989524,1.0934729957971567,1187.744422750462,1855.9055449974164,967.8669043431954,590.7159735515467,0.607212319299222,0.541892220922067,0.1510670793898923,2.3475015104775414,1.7225302161068408,0.0131363377438814,0.084300597128527,1.0,0,0.0,0.0,0.0,0,0.0,0.0036062984780451,1,0,0,6,0.47080037049870854,0.1917052751841391,-0.1917052751841391,0.731
1620,0.1634875828043898,0.3470971203702064,-0.4497373492788041,0.0,2.2700410850042254,0.0353393491507224,469.2090810189327,2500.0,-500.0,81.60261607490264,0.3416988546344757,1.0,0.8931961869533759,3.0,2.0,0.0088922210644264,0.0992469532413052,0.3555302789672986,0,0.0,0.0,0.7209688718306356,0,0.5171385991058122,0.0,0,0,1,6,0.5055081029355144,0.1917052751841391,-0.1917052751841391,0.731
1621,0.3839035365939766,3.365217655692456,-0.5355840075335054,0.5288025658051494,3.1820908220628663,0.2585302188277738,1998.3633253197904,2441.231304300103,803.3750998518154,-263.01222415088114,0.5252920462700434,0.8468140436891108,0.0,1.434680410964445,1.602267081611053,0.0184535883165875,0.0008452100117791,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.1941019317509188,-0.1941019317509188,0.731
1622,0.5830376953164306,3.721324913612583,-0.1069967980224579,0.3016397806604016,2.747786068825904,0.3030690569418359,1633.3674288803536,2500.0,939.8551722141316,-0.5952277027447508,0.2862454828503636,0.6175137838251401,0.2254700337455841,1.3545243284304676,1.650559915686611,0.0205820452476393,0.0010145288886203,0.0,0,0.0,0.0,0.0,0,0.2439281942977824,0.0,0,0,0,6,0.3672898937822225,0.1941019317509188,-0.1941019317509188,0.731
1623,0.3872866489181333,2.284132105100478,0.0548815521501507,0.3751241815579978,0.8316265167087424,0.3159185816124811,2081.1369705847496,800.2699811838991,475.1945373194452,74.59617718810591,0.3471354905564118,0.3158280278062259,0.419027857784534,2.0497835920869343,0.9981003381997188,0.0185905768781,0.0013388124347959,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.1941019317509188,-0.1941019317509188,0.731
1624,0.5,3.141592653589793,0.0,0.34860081247621,3.141592653589793,0.836854751135799,1000.0,1000.0,1000.0,964.6521731977692,0.5,0.5,0.5,1.5,1.0,0.0125643108086815,0.0052327544818572,0.0,0,0.0,0.0,0.0,0,0.0,0.1541510007349409,0,0,0,6,0.36200888239617296,0.1941019317509188,-0.1941019317509188,0.731
1625,1.0,6.283185307179586,1.5707963267948966,0.0,6.283185307179586,1.5707963267948966,-500.0,-500.0,2500.0,2500.0,1.0,0.9936816743808774,1.0,3.0,0.0,0.038559939588427,0.0327848240959156,0.0,0,0.0,0.0,0.338568866116242,0,0.2030386740331491,0.1227626618032328,0,0,1,6,0.4508453059972131,0.1941019317509188,-0.1941019317509188,0.731
1626,1.0,6.166169759653938,-1.1398415524680383,0.6197017108722687,3.576143759780116,-1.5707963267948966,939.1472344689824,847.4920493676416,723.323807208622,-212.0593940570593,0.0294321835976347,0.0,1.0,2.5415905712535007,0.0,0.0136347263803163,0.0875529216296448,1.0,0,0.0,2.9605947323337507e-19,0.0,0,0.0,0.1235169039340504,1,0,0,6,0.47785393552553235,0.1941019317509188,-0.1941019317509188,0.731
1627,0.1661799375452016,6.283185307179586,0.6031418597251821,0.3401327230875909,1.945155825912544,1.064851587774628,939.1062304793217,1492.286834813879,1646.2417862423777,748.2134022703297,0.7567536796221471,0.34240632166304,0.2258727467430294,1.829008595879955,1.0305416012199489,0.0161214934552736,0.0186290238507686,0.1272875222660273,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.4192522071921192,0.1941019317509188,-0.1941019317509188,0.731
1628,0.4565047612198308,3.178584194007368,0.090686653867015,0.6280305401908547,3.847471830058496,0.5043421033031442,2409.2542982817545,2241.4753721137904,1206.5671696958989,-500.0,0.5505337986955247,0.9431662728992822,0.1516497953666548,1.021394393387967,1.6265253427123194,0.0227920011120144,0.0006791645663472,0.0,0,0.0,0.0,0.0,0,0.0700836820083682,0.0,0,0,0,6,0.35706374600049223,0.1941019317509188,-0.1941019317509188,0.731
1629,0.3581259456744052,4.472828604815906,-0.453502365292699,0.7121872221195857,2.555875649166385,-0.0963110183466371,1905.6581917000065,797.9722333762709,742.8961776989032,916.7763484829746,0.5331749743408795,0.4619008217390627,0.5915591382019298,1.5113033561377915,0.9937787909731716,0.0149184677785474,0.0023427040609879,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.1941019317509188,-0.1941019317509188,0.731
1630,0.6631134999078958,2.848657691568364,-0.3858226674461888,0.3081226900330696,2.7634359142052163,0.8802695193071411,1753.8508044286737,2147.985131356481,684.4999206994626,-216.9948994725064,0.3784474500591852,0.5885327143251609,0.215827552293661,1.418983237699042,1.6700910938349924,0.0186956582816624,0.0016130753638984,0.0,0,0.0,0.0,0.0084358585126277,0,0.0,0.0,0,0,0,0,0.0004962269713310412,0.1941019317509188,-0.1941019317509188,0.731
1631,0.4423756386031395,6.283185307179586,1.4028270637436937,0.3531799859447041,6.283185307179586,1.5707963267948966,269.32498004922763,-500.0,1970.5728943774293,2500.0,1.0,1.0,1.0,3.0,2.0,0.035109208610725,0.0208553051622399,0.0,0,0.0,0.0,0.2428009108771441,0,0.2069249793899422,0.1841872350276039,0,0,0,6,0.3902301838408641,0.1941019317509188,-0.1941019317509188,0.731
